Date,Player,Runs,NotOut,Minutes,BallsFaced,Fours,Sixes,StrikeRate,Innings,Participation,Opposition,Ground
20-10-2016,JJ Bumrah,0,FALSE,4,1,0,0,0,2,B,New Zealand,Delhi
26-10-2016,KM Jadhav,0,FALSE,2,1,0,0,0,2,B,New Zealand,Ranchi
29-10-2016,MK Pandey,0,FALSE,4,5,0,0,0,1,B,New Zealand,Visakhapatnam
08-06-2017,V Kohli,0,FALSE,5,5,0,0,0,1,B,Sri Lanka,The Oval
18-06-2017,RG Sharma,0,FALSE,4,3,0,0,0,2,B,Pakistan,The Oval
02-07-2017,UT Yadav,0,FALSE,NA,1,0,0,0,2,B,West Indies,North Sound
24-08-2017,HH Pandya,0,FALSE,NA,3,0,0,0,2,B,Sri Lanka,Pallekele
27-08-2017,KM Jadhav,0,FALSE,NA,2,0,0,0,2,B,Sri Lanka,Pallekele
17-09-2017,V Kohli,0,FALSE,7,4,0,0,0,1,B,Australia,Chennai
17-09-2017,MK Pandey,0,FALSE,4,2,0,0,0,1,B,Australia,Chennai
21-09-2017,Kuldeep Yadav,0,FALSE,1,2,0,0,0,1,B,Australia,Kolkata
10-12-2017,S Dhawan,0,FALSE,8,6,0,0,0,1,B,Sri Lanka,Dharamsala
10-12-2017,KD Karthik,0,FALSE,22,18,0,0,0,1,B,Sri Lanka,Dharamsala
10-12-2017,B Kumar,0,FALSE,8,5,0,0,0,1,B,Sri Lanka,Dharamsala
10-12-2017,JJ Bumrah,0,FALSE,38,15,0,0,0,1,B,Sri Lanka,Dharamsala
07-02-2018,RG Sharma,0,FALSE,4,6,0,0,0,1,B,South Africa,Cape Town
13-02-2018,HH Pandya,0,FALSE,1,1,0,0,0,1,B,South Africa,Port Elizabeth
14-07-2018,KL Rahul,0,FALSE,NA,2,0,0,0,2,B,England,Lord's
14-07-2018,UT Yadav,0,FALSE,NA,2,0,0,0,2,B,England,Lord's
18-09-2018,MS Dhoni,0,FALSE,NA,3,0,0,0,1,B,Hong Kong,Dubai (DSC)
18-09-2018,SN Thakur,0,FALSE,NA,3,0,0,0,1,B,Hong Kong,Dubai (DSC)
25-09-2018,S Kaul,0,FALSE,NA,1,0,0,0,2,B,Afghanistan,Dubai (DSC)
27-10-2018,JJ Bumrah,0,FALSE,NA,3,0,0,0,2,B,West Indies,Pune
12-01-2019,S Dhawan,0,FALSE,4,1,0,0,0,2,B,Australia,Sydney
12-01-2019,AT Rayudu,0,FALSE,2,2,0,0,0,2,B,Australia,Sydney
31-01-2019,AT Rayudu,0,FALSE,13,4,0,0,0,1,B,New Zealand,Hamilton
31-01-2019,KD Karthik,0,FALSE,3,3,0,0,0,1,B,New Zealand,Hamilton
02-03-2019,S Dhawan,0,FALSE,NA,1,0,0,0,2,B,Australia,Hyderabad (Deccan)
05-03-2019,RG Sharma,0,FALSE,NA,6,0,0,0,1,B,Australia,Nagpur
05-03-2019,MS Dhoni,0,FALSE,NA,1,0,0,0,1,B,Australia,Nagpur
05-03-2019,JJ Bumrah,0,FALSE,NA,2,0,0,0,1,B,Australia,Nagpur
10-03-2019,YS Chahal,0,FALSE,NA,1,0,0,0,1,B,Australia,Mohali
13-03-2019,RA Jadeja,0,FALSE,NA,3,0,0,0,2,B,Australia,Delhi
07-06-1975,FM Engineer,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Lord's
07-06-1975,S Venkataraghavan,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Lord's
07-06-1975,KD Ghavri,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Lord's
07-06-1975,S Abid Ali,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Lord's
07-06-1975,M Amarnath,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Lord's
07-06-1975,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Lord's
11-06-1975,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,East Africa,Leeds
11-06-1975,S Abid Ali,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,East Africa,Leeds
11-06-1975,BP Patel,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,East Africa,Leeds
11-06-1975,ED Solkar,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,East Africa,Leeds
11-06-1975,AD Gaekwad,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,East Africa,Leeds
11-06-1975,GR Viswanath,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,East Africa,Leeds
11-06-1975,M Amarnath,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,East Africa,Leeds
11-06-1975,S Venkataraghavan,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,East Africa,Leeds
11-06-1975,BS Bedi,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,East Africa,Leeds
01-10-1978,S Venkataraghavan,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Pakistan,Quetta
01-10-1978,BS Bedi,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Pakistan,Quetta
03-11-1978,M Amarnath,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Sahiwal
03-11-1978,Yashpal Sharma,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Sahiwal
03-11-1978,S Venkataraghavan,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Sahiwal
03-11-1978,KD Ghavri,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Sahiwal
03-11-1978,BS Bedi,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Sahiwal
03-11-1978,N Kapil Dev,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Sahiwal
03-11-1978,B Reddy,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Sahiwal
06-12-1980,DR Doshi,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Melbourne
18-12-1980,DR Doshi,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Sydney
23-12-1980,DR Doshi,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,New Zealand,Adelaide
23-12-1980,B Yograj Singh,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,New Zealand,Adelaide
11-01-1981,GR Viswanath,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Melbourne
11-01-1981,DR Doshi,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Melbourne
11-01-1981,KD Ghavri,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Melbourne
11-01-1981,B Yograj Singh,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Melbourne
15-01-1981,DR Doshi,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Sydney
25-11-1981,Randhir Singh,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,England,Ahmedabad
25-11-1981,DR Doshi,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,England,Ahmedabad
20-12-1981,RJ Shastri,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Jalandhar
20-12-1981,SV Nayak,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Jalandhar
20-12-1981,SM Gavaskar,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Jalandhar
20-12-1981,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Jalandhar
20-12-1981,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Jalandhar
27-01-1982,SV Nayak,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Cuttack
27-01-1982,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Cuttack
27-01-1982,RJ Shastri,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Cuttack
27-01-1982,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Cuttack
04-06-1982,SV Nayak,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,The Oval
12-09-1982,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Sri Lanka,Amritsar
12-09-1982,DR Doshi,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Sri Lanka,Amritsar
12-09-1982,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Sri Lanka,Amritsar
15-09-1982,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Delhi
15-09-1982,Yashpal Sharma,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Delhi
15-09-1982,M Amarnath,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Delhi
15-09-1982,DR Doshi,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Delhi
15-09-1982,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Delhi
26-09-1982,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Bengaluru
26-09-1982,SM Patil,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Bengaluru
26-09-1982,M Amarnath,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Bengaluru
26-09-1982,DR Doshi,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Bengaluru
26-09-1982,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Bengaluru
03-12-1982,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Gujranwala
03-12-1982,RJ Shastri,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Gujranwala
03-12-1982,BS Sandhu,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Gujranwala
17-12-1982,BS Sandhu,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Multan
17-12-1982,DR Doshi,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Multan
31-12-1982,DB Vengsarkar,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Lahore
31-12-1982,BS Sandhu,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Lahore
31-12-1982,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Lahore
31-12-1982,RJ Shastri,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Lahore
31-12-1982,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Lahore
21-01-1983,BS Sandhu,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Pakistan,Karachi
21-01-1983,TAP Sekhar,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Pakistan,Karachi
21-01-1983,Maninder Singh,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Pakistan,Karachi
09-03-1983,Maninder Singh,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,West Indies,Port of Spain
09-03-1983,S Venkataraghavan,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,West Indies,Port of Spain
29-03-1983,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,West Indies,Albion
29-03-1983,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,West Indies,Albion
29-03-1983,BS Sandhu,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,West Indies,Albion
29-03-1983,S Venkataraghavan,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,West Indies,Albion
09-06-1983,BS Sandhu,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,West Indies,Manchester
11-06-1983,RMH Binny,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Zimbabwe,Leicester
11-06-1983,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Zimbabwe,Leicester
11-06-1983,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Zimbabwe,Leicester
11-06-1983,BS Sandhu,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Zimbabwe,Leicester
18-06-1983,BS Sandhu,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Zimbabwe,Tunbridge Wells
22-06-1983,BS Sandhu,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Manchester
22-06-1983,RMH Binny,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Manchester
22-06-1983,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Manchester
22-06-1983,KBJ Azad,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Manchester
22-06-1983,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Manchester
10-09-1983,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Hyderabad (Deccan)
10-09-1983,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Hyderabad (Deccan)
10-09-1983,BS Sandhu,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Hyderabad (Deccan)
02-10-1983,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Jaipur
02-10-1983,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Jaipur
02-10-1983,BS Sandhu,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Jaipur
09-11-1983,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,West Indies,Vadodara
09-11-1983,BS Sandhu,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,West Indies,Vadodara
09-11-1983,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,West Indies,Vadodara
01-12-1983,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,West Indies,Indore
01-12-1983,BS Sandhu,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,West Indies,Indore
07-12-1983,RJ Shastri,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,West Indies,Jamshedpur
07-12-1983,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,West Indies,Jamshedpur
07-12-1983,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,West Indies,Jamshedpur
07-12-1983,C Sharma,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,West Indies,Jamshedpur
17-12-1983,Randhir Singh,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,West Indies,Guwahati
17-12-1983,C Sharma,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,West Indies,Guwahati
08-04-1984,SM Patil,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Sharjah
08-04-1984,SM Gavaskar,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Sharjah
08-04-1984,KBJ Azad,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Sharjah
08-04-1984,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Sharjah
08-04-1984,RJ Shastri,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Sharjah
08-04-1984,DB Vengsarkar,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Sharjah
08-04-1984,RMH Binny,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Sharjah
08-04-1984,C Sharma,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Sharjah
08-04-1984,M Prabhakar,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Sharjah
13-04-1984,M Prabhakar,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Pakistan,Sharjah
13-04-1984,KBJ Azad,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Pakistan,Sharjah
13-04-1984,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Pakistan,Sharjah
13-04-1984,RJ Shastri,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Pakistan,Sharjah
13-04-1984,RMH Binny,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Pakistan,Sharjah
13-04-1984,C Sharma,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Pakistan,Sharjah
03-10-1984,RJ Shastri,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Jamshedpur
03-10-1984,RMH Binny,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Jamshedpur
03-10-1984,SM Gavaskar,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Jamshedpur
03-10-1984,C Sharma,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Jamshedpur
03-10-1984,KBJ Azad,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Jamshedpur
03-10-1984,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Jamshedpur
03-10-1984,AK Patel,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Jamshedpur
05-10-1984,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Ahmedabad
05-10-1984,C Sharma,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Ahmedabad
05-10-1984,AK Patel,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Ahmedabad
06-10-1984,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Indore
06-10-1984,BS Sandhu,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Indore
06-10-1984,M Prabhakar,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Indore
06-10-1984,AK Patel,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Australia,Indore
31-10-1984,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Pakistan,Sialkot
31-10-1984,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Pakistan,Sialkot
31-10-1984,Maninder Singh,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Pakistan,Sialkot
31-10-1984,BS Sandhu,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Pakistan,Sialkot
31-10-1984,RMH Binny,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Pakistan,Sialkot
31-10-1984,M Amarnath,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Pakistan,Sialkot
05-12-1984,C Sharma,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,England,Pune
05-12-1984,M Prabhakar,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,England,Pune
05-12-1984,RS Ghai,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,England,Pune
05-12-1984,KS More,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,England,Pune
27-12-1984,M Prabhakar,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,England,Cuttack
27-12-1984,AK Patel,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,England,Cuttack
27-12-1984,RS Ghai,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,England,Cuttack
27-12-1984,KS More,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,England,Cuttack
20-01-1985,RS Ghai,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,England,Bengaluru
20-01-1985,TAP Sekhar,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,England,Bengaluru
20-01-1985,AK Patel,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,England,Bengaluru
23-01-1985,AK Patel,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Nagpur
23-01-1985,TAP Sekhar,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Nagpur
27-01-1985,S Viswanath,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Chandigarh
27-01-1985,TAP Sekhar,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Chandigarh
27-01-1985,C Sharma,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Chandigarh
27-01-1985,M Prabhakar,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,England,Chandigarh
20-02-1985,S Viswanath,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Melbourne
20-02-1985,RMH Binny,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Melbourne
20-02-1985,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Melbourne
20-02-1985,L Sivaramakrishnan,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Melbourne
20-02-1985,N Kapil Dev,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Melbourne
26-02-1985,L Sivaramakrishnan,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,England,Sydney
03-03-1985,N Kapil Dev,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
03-03-1985,RMH Binny,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
03-03-1985,L Sivaramakrishnan,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
03-03-1985,M Amarnath,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
03-03-1985,SM Gavaskar,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
03-03-1985,S Viswanath,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
03-03-1985,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
05-03-1985,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,New Zealand,Sydney
05-03-1985,L Sivaramakrishnan,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,New Zealand,Sydney
05-03-1985,S Viswanath,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,New Zealand,Sydney
05-03-1985,RMH Binny,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,New Zealand,Sydney
05-03-1985,M Amarnath,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,New Zealand,Sydney
05-03-1985,SM Gavaskar,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,New Zealand,Sydney
10-03-1985,SM Gavaskar,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Melbourne
10-03-1985,L Sivaramakrishnan,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Melbourne
10-03-1985,S Madan Lal,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Melbourne
10-03-1985,C Sharma,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Melbourne
10-03-1985,N Kapil Dev,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Melbourne
10-03-1985,S Viswanath,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Melbourne
10-03-1985,M Amarnath,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Pakistan,Melbourne
29-03-1985,L Sivaramakrishnan,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Sharjah
29-03-1985,S Viswanath,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Sharjah
25-08-1985,G Sharma,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Colombo (SSC)
21-09-1985,G Sharma,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Colombo (PSS)
21-09-1985,RMH Binny,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Colombo (PSS)
21-09-1985,S Viswanath,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Colombo (PSS)
21-09-1985,M Amarnath,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Colombo (PSS)
21-09-1985,C Sharma,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Sri Lanka,Colombo (PSS)
22-09-1985,G Sharma,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Sri Lanka,Colombo (PSS)
22-09-1985,S Viswanath,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Sri Lanka,Colombo (PSS)
22-09-1985,C Sharma,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,Sri Lanka,Colombo (PSS)
22-11-1985,RMH Binny,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,West Indies,Sharjah
22-11-1985,RJ Shastri,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,West Indies,Sharjah
22-11-1985,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,West Indies,Sharjah
22-11-1985,L Sivaramakrishnan,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,West Indies,Sharjah
22-11-1985,RS Ghai,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,West Indies,Sharjah
11-01-1986,NS Yadav,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,New Zealand,Brisbane
11-01-1986,RMH Binny,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,New Zealand,Brisbane
11-01-1986,SMH Kirmani,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,New Zealand,Brisbane
11-01-1986,C Sharma,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,New Zealand,Brisbane
16-01-1986,RJ Shastri,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
16-01-1986,KS More,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
16-01-1986,AO Malhotra,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
16-01-1986,L Sivaramakrishnan,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
16-01-1986,N Kapil Dev,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
16-01-1986,C Sharma,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
16-01-1986,RMH Binny,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
21-01-1986,C Sharma,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Sydney
21-01-1986,RMH Binny,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Sydney
21-01-1986,RJ Shastri,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Sydney
21-01-1986,KS More,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Sydney
21-01-1986,L Sivaramakrishnan,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Sydney
23-01-1986,NS Yadav,NA,FALSE,NA,NA,NA,NA,NA,1,DNB,New Zealand,Melbourne
25-01-1986,RMH Binny,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,New Zealand,Adelaide
25-01-1986,KS More,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,New Zealand,Adelaide
25-01-1986,RR Kulkarni,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,New Zealand,Adelaide
25-01-1986,C Sharma,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,New Zealand,Adelaide
31-01-1986,L Sivaramakrishnan,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
31-01-1986,RMH Binny,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
31-01-1986,M Azharuddin,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
31-01-1986,RJ Shastri,NA,FALSE,NA,NA,NA,NA,NA,2,DNB,Australia,Melbourne
